Site.Code,Spp1,Spp2,Mean.SIF,sd.SIF,lci.SIF,hci.SIF,RHat
YAS,Atelocynus microtis,Pecari tajacu,1.071399151,0.099753349,0.857746694,1.267173692,1.001219693
YAS,Atelocynus microtis,Priodontes maximus,1.267548828,0.677081781,0.335084202,3.048642296,1.001538973
YAS,Atelocynus microtis,Procyon cancrivorus,0.792439482,0.46158506,0.043476144,1.785425502,1.001170751
YAS,Atelocynus microtis,Puma concolor,0.993192743,0.342337897,0.294875702,1.761182751,1.002038346
YAS,Atelocynus microtis,Tapirus terrestris,1.038608197,0.222794355,0.552594192,1.504673573,1.001233781
YAS,Atelocynus microtis,Tayassu pecari,1.169955792,0.254318289,0.703794327,1.734249717,1.00138785
YAS,Cuniculus paca,Dasyprocta fuliginosa,1.051743548,0.035616418,0.99820673,1.136579871,1.001037495
YAS,Cuniculus paca,Dasypus kappleri,1.062390629,0.180000879,0.654390029,1.369572997,1.00109462
YAS,Cuniculus paca,Dasypus novemcinctus,0.989157605,0.088068326,0.809401134,1.160618274,1.001220123
YAS,Cuniculus paca,Didelphis marsupialis,0.700472823,0.298348691,0.138616379,1.227592196,1.001107557
YAS,Cuniculus paca,Eira barbara,1.117984812,0.108260949,0.916256702,1.342472644,1.001073644
YAS,Cuniculus paca,Leopardus pardalis,1.266324778,0.108641173,1.078110717,1.505670519,1.001049488
YAS,Cuniculus paca,Mazama americana,1.029086975,0.039236058,0.964272797,1.119728037,1.001014046
YAS,Cuniculus paca,Mazama nemorivaga,1.026955329,0.112189113,0.794590921,1.248699949,1.00115004
YAS,Cuniculus paca,Myoprocta pratti,1.167137766,0.082145416,1.027724816,1.350762319,1.000991517
YAS,Cuniculus paca,Myrmecophaga tridactyla,1.076062348,0.124484745,0.820172097,1.318241478,1.001070196
YAS,Cuniculus paca,Nasua nasua,1.06662075,0.119441276,0.82377724,1.304989793,1.001017252
YAS,Cuniculus paca,Panthera onca,1.174379044,0.13428575,0.908532753,1.441675687,1.001048549
YAS,Cuniculus paca,Pecari tajacu,1.050897196,0.044454351,0.978240332,1.153329248,1.001018868
YAS,Cuniculus paca,Priodontes maximus,0.978467822,0.191250266,0.529609037,1.302253914,1.00099059
YAS,Cuniculus paca,Procyon cancrivorus,1.070908538,0.151171892,0.742298749,1.352056267,1.001469305
YAS,Cuniculus paca,Puma concolor,1.054306845,0.118493411,0.809128732,1.290561235,1.00113008
YAS,Cuniculus paca,Tapirus terrestris,1.114853162,0.085375927,0.966372815,1.300078522,1.001138143
YAS,Cuniculus paca,Tayassu pecari,0.993889427,0.079616287,0.834851845,1.154730836,1.001031449
YAS,Dasyprocta fuliginosa,Dasypus kappleri,0.988113277,0.097352158,0.744051417,1.135087572,1.0010172
YAS,Dasyprocta fuliginosa,Dasypus novemcinctus,1.035024877,0.044384475,0.950732346,1.130652706,1.001142291
YAS,Dasyprocta fuliginosa,Didelphis marsupialis,0.857658564,0.192129019,0.381599163,1.107840056,1.001158619
YAS,Dasyprocta fuliginosa,Eira barbara,1.051828432,0.049382969,0.962836785,1.159559524,1.00105406
YAS,Dasyprocta fuliginosa,Leopardus pardalis,1.054658169,0.049623027,0.963828144,1.163596342,1.001035238
YAS,Dasyprocta fuliginosa,Mazama americana,1.000314059,0.016805161,0.972275229,1.041145319,1.001102905
YAS,Dasyprocta fuliginosa,Mazama nemorivaga,0.945944121,0.068384636,0.775800325,1.044896032,1.001246002
YAS,Dasyprocta fuliginosa,Myoprocta pratti,1.077104892,0.043722196,1.009784702,1.17911816,1.00099088
YAS,Dasyprocta fuliginosa,Myrmecophaga tridactyla,0.993143377,0.062570592,0.846218747,1.104045879,1.00123726
YAS,Dasyprocta fuliginosa,Nasua nasua,1.010363806,0.056074199,0.880946144,1.114766479,1.001328709
YAS,Dasyprocta fuliginosa,Panthera onca,1.027591202,0.063103621,0.883438218,1.145299263,1.001183732
YAS,Dasyprocta fuliginosa,Pecari tajacu,0.998335014,0.017443872,0.967476521,1.040268012,1.000995055
YAS,Dasyprocta fuliginosa,Priodontes maximus,0.899048902,0.139960469,0.531975261,1.076740119,1.001024045
YAS,Dasyprocta fuliginosa,Procyon cancrivorus,1.020071784,0.071313126,0.849798242,1.143398742,1.001058009
YAS,Dasyprocta fuliginosa,Puma concolor,1.041863342,0.052222101,0.939750961,1.152083042,1.001258421
YAS,Dasyprocta fuliginosa,Tapirus terrestris,1.015921662,0.035956291,0.948626757,1.095847781,1.001039554
YAS,Dasyprocta fuliginosa,Tayassu pecari,1.046472062,0.041550761,0.97423273,1.140206873,1.00110783
YAS,Dasypus kappleri,Dasypus novemcinctus,1.124073967,0.36108205,0.444559617,1.844785731,1.001176047
YAS,Dasypus kappleri,Didelphis marsupialis,1.833766364,1.474743575,0.068767953,5.463297832,1.001083974
YAS,Dasypus kappleri,Eira barbara,0.465833493,0.357529866,0.016012006,1.274514383,1.001348415
YAS,Dasypus kappleri,Leopardus pardalis,1.117085164,0.4296982,0.35621306,2.050409002,1.00113577
YAS,Dasypus kappleri,Mazama americana,0.932740571,0.15951356,0.561992812,1.181798698,1.001046825
YAS,Dasypus kappleri,Mazama nemorivaga,0.891054213,0.439888253,0.16632962,1.870200933,1.001334742
YAS,Dasypus kappleri,Myoprocta pratti,1.198182948,0.30548593,0.587367399,1.782389062,1.000990634
YAS,Dasypus kappleri,Myrmecophaga tridactyla,0.570366994,0.445063196,0.019964469,1.627619442,1.001448036
YAS,Dasypus kappleri,Nasua nasua,0.946155993,0.461575147,0.186357227,2.008073275,1.001018686
YAS,Dasypus kappleri,Panthera onca,1.696265813,0.845994633,0.517567253,3.761755571,1.001038991
YAS,Dasypus kappleri,Pecari tajacu,0.641235867,0.195108904,0.256607581,1.000540179,1.001164366
YAS,Dasypus kappleri,Priodontes maximus,0.922052488,0.732724211,0.037307286,2.786474446,1.001040179
YAS,Dasypus kappleri,Procyon cancrivorus,2.05682541,0.98708435,0.618268527,4.390968199,1.001060354
YAS,Dasypus kappleri,Puma concolor,0.590015641,0.413684226,0.022740155,1.502357245,1.001317518
YAS,Dasypus kappleri,Tapirus terrestris,0.821821752,0.297698969,0.253130307,1.397201782,1.001107792
YAS,Dasypus kappleri,Tayassu pecari,0.582590878,0.310347719,0.093926884,1.247790702,1.000995922
YAS,Dasypus novemcinctus,Didelphis marsupialis,1.481189812,0.432112301,0.59122682,2.314870681,1.000990057
YAS,Dasypus novemcinctus,Eira barbara,1.065794408,0.209072889,0.665886858,1.503569392,1.001446773
YAS,Dasypus novemcinctus,Leopardus pardalis,1.120015517,0.208722796,0.720112751,1.549688561,1.001126096
YAS,Dasypus novemcinctus,Mazama americana,0.983549894,0.063954068,0.851290319,1.108187548,1.001220468
YAS,Dasypus novemcinctus,Mazama nemorivaga,1.060588084,0.224071809,0.629776015,1.532401292,1.00118951
YAS,Dasypus novemcinctus,Myoprocta pratti,1.110312533,0.139560467,0.841417042,1.39721979,1.001118729
YAS,Dasypus novemcinctus,Myrmecophaga tridactyla,1.016482337,0.249846181,0.534381325,1.522184803,1.001190151
YAS,Dasypus novemcinctus,Nasua nasua,1.052725483,0.235265663,0.59609105,1.547235351,1.001148309
YAS,Dasypus novemcinctus,Panthera onca,1.185463458,0.296129809,0.641995938,1.819632244,1.001011086
YAS,Dasypus novemcinctus,Pecari tajacu,1.106654334,0.071053479,0.977200398,1.261047565,1.001042828
YAS,Dasypus novemcinctus,Priodontes maximus,1.091367786,0.356331319,0.402946057,1.827343842,1.001114284
YAS,Dasypus novemcinctus,Procyon cancrivorus,0.565460963,0.296029677,0.09462939,1.190602988,1.001017023
YAS,Dasypus novemcinctus,Puma concolor,1.221419909,0.26331175,0.756306635,1.784688105,1.001483278
YAS,Dasypus novemcinctus,Tapirus terrestris,1.005355406,0.14259542,0.721077333,1.29314727,1.00126612
YAS,Dasypus novemcinctus,Tayassu pecari,0.913937678,0.15203388,0.61108141,1.212298872,1.00110627
YAS,Didelphis marsupialis,Eira barbara,1.084557755,0.524813368,0.224210005,2.281854341,1.001031896
YAS,Didelphis marsupialis,Leopardus pardalis,0.681151395,0.492276433,0.027205437,1.801201686,1.001034158
YAS,Didelphis marsupialis,Mazama americana,0.878989166,0.226393432,0.34866402,1.203810663,1.00106401
YAS,Didelphis marsupialis,Mazama nemorivaga,0.701819381,0.504547188,0.029042728,1.873084043,1.001244231
YAS,Didelphis marsupialis,Myoprocta pratti,1.37951027,0.38365861,0.550082392,2.061042722,1.001000367
YAS,Didelphis marsupialis,Myrmecophaga tridactyla,1.500793882,0.782744079,0.292651349,3.319971281,1.001131326
YAS,Didelphis marsupialis,Nasua nasua,0.729737556,0.532722027,0.028972856,2.009787086,1.000991289
YAS,Didelphis marsupialis,Panthera onca,0.87829243,0.699676459,0.03597311,2.663380014,1.001156622
YAS,Didelphis marsupialis,Pecari tajacu,0.897929274,0.22945249,0.36531949,1.236403633,1.001057893
YAS,Didelphis marsupialis,Priodontes maximus,1.286473478,1.225128759,0.047247911,4.577416656,1.001039572
YAS,Didelphis marsupialis,Procyon cancrivorus,1.070232408,0.896250375,0.041818114,3.37070607,1.00109351
YAS,Didelphis marsupialis,Puma concolor,1.167759189,0.639311463,0.238811495,2.767045719,1.00108415
YAS,Didelphis marsupialis,Tapirus terrestris,0.860713004,0.364391037,0.177686883,1.573282782,1.001267678
YAS,Didelphis marsupialis,Tayassu pecari,0.51990286,0.382985369,0.018490751,1.374887661,1.000996752
YAS,Eira barbara,Leopardus pardalis,1.292012587,0.279809034,0.86678558,1.930680125,1.001966276
YAS,Eira barbara,Mazama americana,1.055370065,0.066809303,0.932593265,1.200947433,1.001179437
YAS,Eira barbara,Mazama nemorivaga,0.989033462,0.225207475,0.492119817,1.454404601,1.001023314
YAS,Eira barbara,Myoprocta pratti,1.242727431,0.195711838,0.918120123,1.65949551,1.001098969
YAS,Eira barbara,Myrmecophaga tridactyla,1.012454549,0.25940635,0.48345067,1.579768273,1.001092837
YAS,Eira barbara,Nasua nasua,0.936175982,0.252550838,0.362573286,1.417786766,1.001487456
YAS,Eira barbara,Panthera onca,0.891934411,0.304110194,0.224694163,1.465965757,1.001185739
YAS,Eira barbara,Pecari tajacu,1.082477826,0.077948263,0.948428299,1.252810871,1.000990088
YAS,Eira barbara,Priodontes maximus,1.163297489,0.37158184,0.529743389,2.075463526,1.001813017
YAS,Eira barbara,Procyon cancrivorus,1.172028952,0.344766396,0.594800748,2.011344559,1.001172278
YAS,Eira barbara,Puma concolor,1.244352603,0.305720362,0.815281957,2.005484117,1.001013411
YAS,Eira barbara,Tapirus terrestris,1.093581919,0.1548832,0.816285386,1.452793755,1.001330362
YAS,Eira barbara,Tayassu pecari,1.042643076,0.16567871,0.7047495,1.400495081,1.001809094
YAS,Leopardus pardalis,Mazama americana,1.020116144,0.068187667,0.873659842,1.156935312,1.00112189
YAS,Leopardus pardalis,Mazama nemorivaga,0.957366215,0.245096448,0.433390676,1.448742289,1.00107679
YAS,Leopardus pardalis,Myoprocta pratti,1.080799627,0.167412484,0.760487985,1.430170625,1.001013916
YAS,Leopardus pardalis,Myrmecophaga tridactyla,1.08085203,0.275784679,0.554209341,1.686333632,1.000997228
YAS,Leopardus pardalis,Nasua nasua,1.0215177,0.256726162,0.492640813,1.568171823,1.001271264
YAS,Leopardus pardalis,Panthera onca,1.177887258,0.328076124,0.610430617,1.94881613,1.001698626
YAS,Leopardus pardalis,Pecari tajacu,1.05635128,0.077008784,0.906153393,1.217887885,1.001038786
YAS,Leopardus pardalis,Priodontes maximus,0.97628456,0.367363785,0.252434277,1.755387293,1.001536923
YAS,Leopardus pardalis,Procyon cancrivorus,1.194539779,0.357825369,0.570884249,2.01792709,1.00142137
YAS,Leopardus pardalis,Puma concolor,1.042261043,0.252314866,0.526718998,1.597160019,1.001468635
YAS,Leopardus pardalis,Tapirus terrestris,1.103513369,0.163000565,0.803037089,1.464291401,1.001718056
YAS,Leopardus pardalis,Tayassu pecari,0.910619938,0.181714648,0.527106,1.249417765,1.001061933
YAS,Mazama americana,Mazama nemorivaga,0.997774863,0.073869034,0.831710519,1.135053834,1.001033569
YAS,Mazama americana,Myoprocta pratti,1.007482996,0.050582295,0.907797124,1.112716627,1.001026607
YAS,Mazama americana,Myrmecophaga tridactyla,1.089352732,0.075325695,0.941068002,1.243697571,1.001049295
YAS,Mazama americana,Nasua nasua,0.983909747,0.080692755,0.79371117,1.125055749,1.00142719
YAS,Mazama americana,Panthera onca,1.062267579,0.085121001,0.880143282,1.226710232,1.001073983
YAS,Mazama americana,Pecari tajacu,1.072776608,0.041436038,1.012273797,1.171529334,1.000989127
YAS,Mazama americana,Priodontes maximus,1.026540828,0.112640141,0.746303422,1.211328708,1.001014135
YAS,Mazama americana,Procyon cancrivorus,0.974788764,0.111349302,0.704702428,1.155523893,1.00103233
YAS,Mazama americana,Puma concolor,1.030613182,0.074334096,0.869989721,1.176040407,1.001164952
YAS,Mazama americana,Tapirus terrestris,1.000574148,0.046983399,0.905827056,1.098634987,1.001044208
YAS,Mazama americana,Tayassu pecari,1.022837734,0.053597305,0.920410647,1.136586497,1.001130986
YAS,Mazama nemorivaga,Myoprocta pratti,1.187001108,0.198323044,0.848466978,1.618292993,1.000989042
YAS,Mazama nemorivaga,Myrmecophaga tridactyla,0.739584869,0.314524615,0.142184602,1.30500005,1.001333039
YAS,Mazama nemorivaga,Nasua nasua,1.314950832,0.360053611,0.818431617,2.200237183,1.002016416
YAS,Mazama nemorivaga,Panthera onca,0.927812046,0.319101891,0.246243314,1.577607329,1.002221518
YAS,Mazama nemorivaga,Pecari tajacu,1.028963561,0.076756234,0.863997117,1.186499314,1.001555175
YAS,Mazama nemorivaga,Priodontes maximus,1.01503569,0.361638644,0.303183956,1.848960143,1.001145714
YAS,Mazama nemorivaga,Procyon cancrivorus,0.901137881,0.337289905,0.216156239,1.599393842,1.001120086
YAS,Mazama nemorivaga,Puma concolor,1.08206373,0.249137224,0.60967499,1.674179712,1.001169566
YAS,Mazama nemorivaga,Tapirus terrestris,0.97773987,0.165889682,0.588107397,1.289924847,1.001157365
YAS,Mazama nemorivaga,Tayassu pecari,0.950794807,0.180057937,0.54881655,1.293104724,1.001043542
YAS,Myoprocta pratti,Myrmecophaga tridactyla,0.708916766,0.210884122,0.307920784,1.119782484,1.001046172
YAS,Myoprocta pratti,Nasua nasua,1.009321273,0.201971633,0.604022723,1.416842624,1.001137673
YAS,Myoprocta pratti,Panthera onca,1.024953545,0.247345014,0.527614482,1.522886586,1.002270981
YAS,Myoprocta pratti,Pecari tajacu,0.946454865,0.058542892,0.824433014,1.058556296,1.001152056
YAS,Myoprocta pratti,Priodontes maximus,0.698713422,0.315102868,0.133503226,1.306665151,1.001024962
YAS,Myoprocta pratti,Procyon cancrivorus,1.408238984,0.269341032,0.888616036,1.947296772,1.001002406
YAS,Myoprocta pratti,Puma concolor,0.959921327,0.201521769,0.541868505,1.356296226,1.001053623
YAS,Myoprocta pratti,Tapirus terrestris,1.005955388,0.121145257,0.765773679,1.254495568,1.001143848
YAS,Myoprocta pratti,Tayassu pecari,1.001854273,0.128264892,0.749445791,1.259711776,1.001150432
YAS,Myrmecophaga tridactyla,Nasua nasua,1.140843559,0.327676072,0.551822566,1.907207478,1.001632002
YAS,Myrmecophaga tridactyla,Panthera onca,1.693939274,0.608646691,0.84285615,3.128374051,1.003337312
YAS,Myrmecophaga tridactyla,Pecari tajacu,1.062435441,0.091147329,0.873136103,1.243997314,1.001026282
YAS,Myrmecophaga tridactyla,Priodontes maximus,0.748868098,0.45272514,0.038647129,1.715639275,1.001880634
YAS,Myrmecophaga tridactyla,Procyon cancrivorus,0.934268885,0.405178863,0.200555109,1.82837682,1.001030634
YAS,Myrmecophaga tridactyla,Puma concolor,1.838648114,0.581803425,0.981983561,3.174337739,1.001031546
YAS,Myrmecophaga tridactyla,Tapirus terrestris,1.213791254,0.215369886,0.850614177,1.690572363,1.001106446
YAS,Myrmecophaga tridactyla,Tayassu pecari,0.737141941,0.240172743,0.273959146,1.175821583,1.00178715
YAS,Nasua nasua,Panthera onca,0.961038558,0.319222507,0.276281263,1.636175354,1.001443731
YAS,Nasua nasua,Pecari tajacu,1.059091196,0.080775541,0.901060702,1.231125202,1.001112481
YAS,Nasua nasua,Priodontes maximus,0.783557701,0.406323293,0.050330859,1.569167152,1.001712525
YAS,Nasua nasua,Procyon cancrivorus,0.943998399,0.350829732,0.242359317,1.70213805,1.001501179
YAS,Nasua nasua,Puma concolor,1.02732682,0.256042981,0.476566722,1.595222067,1.001153706
YAS,Nasua nasua,Tapirus terrestris,0.970523921,0.180379864,0.53940954,1.306582577,1.001019568
YAS,Nasua nasua,Tayassu pecari,1.021832527,0.183632405,0.630298841,1.413190397,1.001533469
YAS,Panthera onca,Pecari tajacu,1.029459462,0.100317109,0.790458018,1.216037988,1.001678681
YAS,Panthera onca,Priodontes maximus,0.858740948,0.470788675,0.062304183,1.9162057,1.001716493
YAS,Panthera onca,Procyon cancrivorus,1.071684315,0.457134922,0.289911366,2.211019032,1.001251907
YAS,Panthera onca,Puma concolor,1.125185521,0.340666301,0.533897563,1.981576756,1.001015099
YAS,Panthera onca,Tapirus terrestris,1.168093727,0.220748654,0.80262476,1.68297572,1.001156552
YAS,Panthera onca,Tayassu pecari,0.864600106,0.262842836,0.296191363,1.326467895,1.001156677
YAS,Pecari tajacu,Priodontes maximus,1.038452689,0.11784846,0.757853481,1.242848546,1.001291968
YAS,Pecari tajacu,Procyon cancrivorus,0.807258539,0.166688235,0.432855745,1.063144736,1.001044197
YAS,Pecari tajacu,Puma concolor,1.050309069,0.082721174,0.883095709,1.218330702,1.001170017
YAS,Pecari tajacu,Tapirus terrestris,1.031359147,0.055100455,0.929953659,1.152316627,1.00105278
YAS,Pecari tajacu,Tayassu pecari,1.061327206,0.062153824,0.94995522,1.197083461,1.001043415
YAS,Priodontes maximus,Procyon cancrivorus,1.32063974,0.718273497,0.321041562,3.177663553,1.001186532
YAS,Priodontes maximus,Puma concolor,0.793034092,0.418839756,0.048719311,1.613551639,1.001567279
YAS,Priodontes maximus,Tapirus terrestris,0.99986405,0.264598717,0.411904806,1.524675926,1.00131707
YAS,Priodontes maximus,Tayassu pecari,1.022357441,0.289077489,0.410528575,1.605834019,1.001132116
YAS,Procyon cancrivorus,Puma concolor,0.674610158,0.400652887,0.0318308,1.439496423,1.001092513
YAS,Procyon cancrivorus,Tapirus terrestris,1.089579951,0.228497293,0.626844032,1.580021939,1.001658793
YAS,Procyon cancrivorus,Tayassu pecari,0.986495356,0.262505531,0.442519695,1.512030163,1.001168733
YAS,Puma concolor,Tapirus terrestris,1.054415683,0.158288826,0.73279384,1.413045317,1.001734678
YAS,Puma concolor,Tayassu pecari,0.771391287,0.257148791,0.237149355,1.172102007,1.001187204
YAS,Tapirus terrestris,Tayassu pecari,1.133337504,0.135250885,0.912736337,1.437226578,1.001635098
